"id","protein_id","go_id","go_term","evidence","goeco","assigned_by","id","dtype","protein_id","nhprotein_id","name","did","evidence","zscore","conf","description","reference","drug_name","log2foldchange","pvalue","score","source","O2S","S2O","mondoid"
2645,224,GO:0035269,P:protein O-linked mannosylation,IDA,ECO:0000314,HGNC,398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
22057,1881,GO:0005829,C:cytosol,IDA,ECO:0000314,UniProtKB,398566,eRAM,1881,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
22058,1881,GO:0016020,C:membrane,HDA,ECO:0007005,UniProtKB,398566,eRAM,1881,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
22059,1881,GO:0005654,C:nucleoplasm,IDA,ECO:0000314,HPA,398566,eRAM,1881,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
22060,1881,GO:0005634,C:nucleus,IDA,ECO:0000314,UniProtKB,398566,eRAM,1881,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
22061,1881,GO:0048471,C:perinuclear region of cytoplasm,IDA,ECO:0000314,UniProtKB,398566,eRAM,1881,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
22062,1881,GO:0030018,C:Z disc,IDA,ECO:0000314,UniProtKB,398566,eRAM,1881,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
22063,1881,GO:0001671,F:ATPase activator activity,IDA,ECO:0000314,UniProtKB,398566,eRAM,1881,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
22064,1881,GO:0051087,F:chaperone binding,IDA,ECO:0000314,UniProtKB,398566,eRAM,1881,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
22065,1881,GO:0003677,F:DNA binding,IEA,ECO:0000501,Ensembl,398566,eRAM,1881,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
22066,1881,GO:0031072,F:heat shock protein binding,IDA,ECO:0000314,UniProtKB,398566,eRAM,1881,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
22067,1881,GO:0042802,F:identical protein binding,IPI,ECO:0000353,IntAct,398566,eRAM,1881,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
22068,1881,GO:0051082,F:unfolded protein binding,IDA,ECO:0000314,UniProtKB,398566,eRAM,1881,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
22069,1881,GO:0030036,P:actin cytoskeleton organization,IEA,ECO:0000501,Ensembl,398566,eRAM,1881,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
22070,1881,GO:0060710,P:chorio-allantoic fusion,IEA,ECO:0000501,Ensembl,398566,eRAM,1881,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
22071,1881,GO:0060717,P:chorion development,IEA,ECO:0000501,Ensembl,398566,eRAM,1881,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
22072,1881,GO:0030198,P:extracellular matrix organization,IEA,ECO:0000501,Ensembl,398566,eRAM,1881,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
22073,1881,GO:0045109,P:intermediate filament organization,IDA,ECO:0000314,UniProtKB,398566,eRAM,1881,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
22074,1881,GO:0043154,P:negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,IDA,ECO:0000314,UniProtKB,398566,eRAM,1881,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
22075,1881,GO:0090084,P:negative regulation of inclusion body assembly,IDA,ECO:0000314,UniProtKB,398566,eRAM,1881,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
22076,1881,GO:0045892,"P:negative regulation of transcription, DNA-templated",IEA,ECO:0000501,Ensembl,398566,eRAM,1881,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
22077,1881,GO:0006457,P:protein folding,IDA,ECO:0000314,UniProtKB,398566,eRAM,1881,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
22078,1881,GO:0034504,P:protein localization to nucleus,IEA,ECO:0000501,Ensembl,398566,eRAM,1881,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
22079,1881,GO:1900034,P:regulation of cellular response to heat,TAS,ECO:0000304,Reactome,398566,eRAM,1881,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
22080,1881,GO:0032880,P:regulation of protein localization,IMP,ECO:0000315,ParkinsonsUK-UCL,398566,eRAM,1881,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
22081,1881,GO:0060715,P:syncytiotrophoblast cell differentiation involved in labyrinthine layer development,IEA,ECO:0000501,Ensembl,398566,eRAM,1881,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
241582,19177,GO:0001669,C:acrosomal vesicle,IEA,ECO:0000501,Ensembl,398567,eRAM,19177,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
241583,19177,GO:0005783,C:endoplasmic reticulum,TAS,ECO:0000304,ProtInc,398567,eRAM,19177,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
241584,19177,GO:0005789,C:endoplasmic reticulum membrane,IDA,ECO:0000314,UniProtKB,398567,eRAM,19177,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
241585,19177,GO:0016021,C:integral component of membrane,TAS,ECO:0000304,ProtInc,398567,eRAM,19177,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
241586,19177,GO:0016529,C:sarcoplasmic reticulum,IEA,ECO:0000501,Ensembl,398567,eRAM,19177,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
241587,19177,GO:0004169,F:dolichyl-phosphate-mannose-protein mannosyltransferase activity,IEA,ECO:0000501,UniProtKB-EC,398567,eRAM,19177,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
241588,19177,GO:0000030,F:mannosyltransferase activity,TAS,ECO:0000304,ProtInc,398567,eRAM,19177,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
241589,19177,GO:0046872,F:metal ion binding,IEA,ECO:0000501,UniProtKB-KW,398567,eRAM,19177,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
241590,19177,GO:0005975,P:carbohydrate metabolic process,TAS,ECO:0000304,ProtInc,398567,eRAM,19177,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
241591,19177,GO:0030198,P:extracellular matrix organization,IEA,ECO:0000501,Ensembl,398567,eRAM,19177,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
241592,19177,GO:0007275,P:multicellular organism development,TAS,ECO:0000304,ProtInc,398567,eRAM,19177,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
241593,19177,GO:1904100,P:positive regulation of protein O-linked glycosylation,IEA,ECO:0000501,Ensembl,398567,eRAM,19177,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
241594,19177,GO:0006493,P:protein O-linked glycosylation,TAS,ECO:0000304,ProtInc,398567,eRAM,19177,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
124363,9963,GO:0005789,C:endoplasmic reticulum membrane,IBA,ECO:0000318,GO_Central,398568,eRAM,9963,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
124364,9963,GO:0016021,C:integral component of membrane,IEA,ECO:0000501,UniProtKB-KW,398568,eRAM,9963,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
124365,9963,GO:0004169,F:dolichyl-phosphate-mannose-protein mannosyltransferase activity,IEA,ECO:0000501,UniProtKB-EC,398568,eRAM,9963,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
124366,9963,GO:0046872,F:metal ion binding,IEA,ECO:0000501,UniProtKB-KW,398568,eRAM,9963,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
124367,9963,GO:0071712,P:ER-associated misfolded protein catabolic process,IBA,ECO:0000318,GO_Central,398568,eRAM,9963,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
124368,9963,GO:1904100,P:positive regulation of protein O-linked glycosylation,IEA,ECO:0000501,Ensembl,398568,eRAM,9963,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
114946,9123,GO:0005829,C:cytosol,TAS,ECO:0000304,Reactome,398569,eRAM,9123,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
114947,9123,GO:0005794,C:Golgi apparatus,IDA,ECO:0000314,UniProtKB,398569,eRAM,9123,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
114948,9123,GO:0030008,C:TRAPP complex,IMP,ECO:0000315,UniProtKB,398569,eRAM,9123,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
114949,9123,GO:0017112,F:Rab guanyl-nucleotide exchange factor activity,TAS,ECO:0000304,Reactome,398569,eRAM,9123,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
114950,9123,GO:0006888,P:ER to Golgi vesicle-mediated transport,IMP,ECO:0000315,UniProtKB,398569,eRAM,9123,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
114951,9123,GO:0007030,P:Golgi organization,IMP,ECO:0000315,UniProtKB,398569,eRAM,9123,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
114952,9123,GO:0051259,P:protein complex oligomerization,IDA,ECO:0000314,UniProtKB,398569,eRAM,9123,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
114953,9123,GO:0061635,P:regulation of protein complex stability,IMP,ECO:0000315,UniProtKB,398569,eRAM,9123,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
116186,9245,GO:0005737,C:cytoplasm,IBA,ECO:0000318,GO_Central,398570,eRAM,9245,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
116187,9245,GO:0043231,C:intracellular membrane-bounded organelle,IDA,ECO:0000314,HPA,398570,eRAM,9245,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
116188,9245,GO:0005634,C:nucleus,IEA,ECO:0000501,UniProtKB-SubCell,398570,eRAM,9245,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
116189,9245,GO:0042802,F:identical protein binding,IPI,ECO:0000353,IntAct,398570,eRAM,9245,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
116190,9245,GO:0008139,F:nuclear localization sequence binding,IBA,ECO:0000318,GO_Central,398570,eRAM,9245,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
116191,9245,GO:0008565,F:protein transporter activity,IBA,ECO:0000318,GO_Central,398570,eRAM,9245,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
116192,9245,GO:0038023,F:signaling receptor activity,TAS,ECO:0000304,ProtInc,398570,eRAM,9245,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
116193,9245,GO:0006606,P:protein import into nucleus,IDA,ECO:0000314,UniProtKB,398570,eRAM,9245,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
151667,12022,GO:0005829,C:cytosol,TAS,ECO:0000304,Reactome,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151668,12022,GO:0005882,C:intermediate filament,TAS,ECO:0000304,UniProtKB,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151669,12022,GO:0005638,C:lamin filament,TAS,ECO:0000304,UniProtKB,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151670,12022,GO:0005635,C:nuclear envelope,IDA,ECO:0000314,UniProtKB,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151671,12022,GO:0005652,C:nuclear lamina,TAS,ECO:0000304,UniProtKB,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151672,12022,GO:0031965,C:nuclear membrane,HDA,ECO:0007005,UniProtKB,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151673,12022,GO:0016607,C:nuclear speck,IEA,ECO:0000501,UniProtKB-SubCell,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151674,12022,GO:0005654,C:nucleoplasm,IDA,ECO:0000314,CAFA,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151675,12022,GO:0005634,C:nucleus,IDA,ECO:0000314,ARUK-UCL,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151676,12022,GO:0048471,C:perinuclear region of cytoplasm,IDA,ECO:0000314,UniProtKB,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151677,12022,GO:0042802,F:identical protein binding,IPI,ECO:0000353,IntAct,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151678,12022,GO:0005198,F:structural molecule activity,TAS,ECO:0000304,UniProtKB,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151679,12022,GO:0034613,P:cellular protein localization,IMP,ECO:0000315,CAFA,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151680,12022,GO:0071456,P:cellular response to hypoxia,IEP,ECO:0000270,UniProtKB,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151681,12022,GO:0030951,P:establishment or maintenance of microtubule cytoskeleton polarity,ISS,ECO:0000250,BHF-UCL,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151682,12022,GO:0036498,P:IRE1-mediated unfolded protein response,TAS,ECO:0000304,Reactome,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151683,12022,GO:0007084,P:mitotic nuclear envelope reassembly,TAS,ECO:0000304,Reactome,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151684,12022,GO:0007517,P:muscle organ development,IMP,ECO:0000315,UniProtKB,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151685,12022,GO:1903243,P:negative regulation of cardiac muscle hypertrophy in response to stress,ISS,ECO:0000250,UniProtKB,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151686,12022,GO:0008285,P:negative regulation of cell proliferation,IMP,ECO:0000315,CAFA,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151687,12022,GO:2001237,P:negative regulation of extrinsic apoptotic signaling pathway,IEA,ECO:0000501,Ensembl,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151688,12022,GO:0072201,P:negative regulation of mesenchymal cell proliferation,IEA,ECO:0000501,Ensembl,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151689,12022,GO:0090201,P:negative regulation of release of cytochrome c from mitochondria,IEA,ECO:0000501,Ensembl,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151690,12022,GO:0006998,P:nuclear envelope organization,IMP,ECO:0000315,CAFA,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151691,12022,GO:0090343,P:positive regulation of cell aging,IDA,ECO:0000314,UniProtKB,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151692,12022,GO:0010628,P:positive regulation of gene expression,IEA,ECO:0000501,Ensembl,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151693,12022,GO:1900114,P:positive regulation of histone H3-K9 trimethylation,IEA,ECO:0000501,Ensembl,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151694,12022,GO:0006606,P:protein import into nucleus,IEA,ECO:0000501,Ensembl,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151695,12022,GO:0034504,P:protein localization to nucleus,ISS,ECO:0000250,UniProtKB,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151696,12022,GO:0030334,P:regulation of cell migration,ISS,ECO:0000250,BHF-UCL,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151697,12022,GO:1900180,P:regulation of protein localization to nucleus,IEA,ECO:0000501,Ensembl,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151698,12022,GO:0031647,P:regulation of protein stability,IEA,ECO:0000501,Ensembl,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151699,12022,GO:0032204,P:regulation of telomere maintenance,IMP,ECO:0000315,BHF-UCL,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
151700,12022,GO:0055015,P:ventricular cardiac muscle cell development,IEA,ECO:0000501,Ensembl,398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
16179,1273,GO:0005829,C:cytosol,ISS,ECO:0000250,UniProtKB,398572,eRAM,1273,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
16180,1273,GO:0005789,C:endoplasmic reticulum membrane,ISS,ECO:0000250,UniProtKB,398572,eRAM,1273,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
16181,1273,GO:0031307,C:integral component of mitochondrial outer membrane,IDA,ECO:0000314,UniProtKB,398572,eRAM,1273,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
16182,1273,GO:0031965,C:nuclear membrane,ISS,ECO:0000250,UniProtKB,398572,eRAM,1273,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
16183,1273,GO:0005640,C:nuclear outer membrane,IEA,ECO:0000501,UniProtKB-SubCell,398572,eRAM,1273,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
16184,1273,GO:0005886,C:plasma membrane,ISS,ECO:0000250,UniProtKB,398572,eRAM,1273,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
16185,1273,GO:0033017,C:sarcoplasmic reticulum membrane,ISS,ECO:0000250,UniProtKB,398572,eRAM,1273,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
16186,1273,GO:0005524,F:ATP binding,IDA,ECO:0000314,UniProtKB,398572,eRAM,1273,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
16187,1273,GO:0046872,F:metal ion binding,IEA,ECO:0000501,UniProtKB-KW,398572,eRAM,1273,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
16188,1273,GO:0017020,F:myosin phosphatase regulator activity,IDA,ECO:0000314,UniProtKB,398572,eRAM,1273,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
16189,1273,GO:0004674,F:protein serine/threonine kinase activity,IDA,ECO:0000314,UniProtKB,398572,eRAM,1273,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
16190,1273,GO:0006874,P:cellular calcium ion homeostasis,ISS,ECO:0000250,UniProtKB,398572,eRAM,1273,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
16191,1273,GO:0035556,P:intracellular signal transduction,IBA,ECO:0000318,GO_Central,398572,eRAM,1273,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
16192,1273,GO:0010657,P:muscle cell apoptotic process,IDA,ECO:0000314,UniProtKB,398572,eRAM,1273,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
16193,1273,GO:0006998,P:nuclear envelope organization,IMP,ECO:0000315,UniProtKB,398572,eRAM,1273,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
16194,1273,GO:0018105,P:peptidyl-serine phosphorylation,IBA,ECO:0000318,GO_Central,398572,eRAM,1273,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
16195,1273,GO:0006468,P:protein phosphorylation,IDA,ECO:0000314,UniProtKB,398572,eRAM,1273,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
16196,1273,GO:1903779,P:regulation of cardiac conduction,TAS,ECO:0000304,Reactome,398572,eRAM,1273,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
16197,1273,GO:0008016,P:regulation of heart contraction,IDA,ECO:0000314,UniProtKB,398572,eRAM,1273,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
16198,1273,GO:0010830,P:regulation of myotube differentiation,ISS,ECO:0000250,UniProtKB,398572,eRAM,1273,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
16199,1273,GO:0014722,P:regulation of skeletal muscle contraction by calcium ion signaling,IBA,ECO:0000318,GO_Central,398572,eRAM,1273,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121
95803,7626,GO:0000794,C:condensed nuclear chromosome,IDA,ECO:0000314,BHF-UCL,398573,eRAM,7626,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
95804,7626,GO:0005829,C:cytosol,TAS,ECO:0000304,Reactome,398573,eRAM,7626,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
95805,7626,GO:0070062,C:extracellular exosome,HDA,ECO:0007005,UniProtKB,398573,eRAM,7626,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
95806,7626,GO:0005576,C:extracellular region,TAS,ECO:0000304,Reactome,398573,eRAM,7626,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
95807,7626,GO:0031674,C:I band,IDA,ECO:0000314,BHF-UCL,398573,eRAM,7626,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
95808,7626,GO:0031430,C:M band,IDA,ECO:0000314,BHF-UCL,398573,eRAM,7626,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
95809,7626,GO:0030017,C:sarcomere,IBA,ECO:0000318,GO_Central,398573,eRAM,7626,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
95810,7626,GO:0005865,C:striated muscle thin filament,IDA,ECO:0000314,BHF-UCL,398573,eRAM,7626,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
95811,7626,GO:0030018,C:Z disc,IDA,ECO:0000314,BHF-UCL,398573,eRAM,7626,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
95812,7626,GO:0051015,F:actin filament binding,IDA,ECO:0000314,BHF-UCL,398573,eRAM,7626,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
95813,7626,GO:0042805,F:actinin binding,IDA,ECO:0000314,BHF-UCL,398573,eRAM,7626,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
95814,7626,GO:0005524,F:ATP binding,IEA,ECO:0000501,UniProtKB-KW,398573,eRAM,7626,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
95815,7626,GO:0005509,F:calcium ion binding,IDA,ECO:0000314,BHF-UCL,398573,eRAM,7626,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
95816,7626,GO:0005516,F:calmodulin binding,IPI,ECO:0000353,BHF-UCL,398573,eRAM,7626,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
95817,7626,GO:0019899,F:enzyme binding,IPI,ECO:0000353,UniProtKB,398573,eRAM,7626,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
95818,7626,GO:0042802,F:identical protein binding,IPI,ECO:0000353,IntAct,398573,eRAM,7626,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
95819,7626,GO:0051371,F:muscle alpha-actinin binding,IPI,ECO:0000353,BHF-UCL,398573,eRAM,7626,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121
