"id","target_id","protein_id","pwtype","id_in_source","name","description","url"
282649,,7069,WikiPathways,WP4172_r105775,PI3K-Akt Signaling Pathway,,http://www.wikipathways.org/instance/WP4172_r105775
320841,,7069,WikiPathways,WP4560_r103679,MFAP5 effect on permeability and motility of endothelial cells via cytoskeleton rearrangement,,http://www.wikipathways.org/instance/WP4560_r103679
323487,,7069,WikiPathways,WP4541_r103434,Hippo-Merlin Signaling Dysregulation,,http://www.wikipathways.org/instance/WP4541_r103434
323501,,7069,WikiPathways,WP4541_r103434,Hippo-Merlin Signaling Dysregulation,,http://www.wikipathways.org/instance/WP4541_r103434
326417,,7069,WikiPathways,WP4534_r103303,Mechanoregulation and pathology of YAP/TAZ via Hippo and non-Hippo mechanisms,,http://www.wikipathways.org/instance/WP4534_r103303
8883,,7626,KEGG,path:hsa05414,Dilated cardiomyopathy (DCM),,http://www.kegg.jp/kegg-bin/show_pathway?hsa05414
14100,,7626,KEGG,path:hsa05410,Hypertrophic cardiomyopathy (HCM),,http://www.kegg.jp/kegg-bin/show_pathway?hsa05410
99618,,7626,Reactome,R-HSA-109582,Hemostasis,,http://www.reactome.org/content/detail/R-HSA-109582
121941,,7626,Reactome,R-HSA-397014,Muscle contraction,,http://www.reactome.org/content/detail/R-HSA-397014
131608,,7626,Reactome,R-HSA-76002,"Platelet activation, signaling and aggregation",,http://www.reactome.org/content/detail/R-HSA-76002
131768,,7626,Reactome,R-HSA-114608,Platelet degranulation,,http://www.reactome.org/content/detail/R-HSA-114608
143673,,7626,Reactome,R-HSA-76005,Response to elevated platelet cytosolic Ca2+,,http://www.reactome.org/content/detail/R-HSA-76005
156751,,7626,Reactome,R-HSA-390522,Striated Muscle Contraction,,http://www.reactome.org/content/detail/R-HSA-390522
201753,,7626,WikiPathways,WP383_r105826,Striated Muscle Contraction Pathway,,http://www.wikipathways.org/instance/WP383_r105826
8864,,8285,KEGG,path:hsa05414,Dilated cardiomyopathy (DCM),,http://www.kegg.jp/kegg-bin/show_pathway?hsa05414
9131,,8285,KEGG,path:hsa05416,Viral myocarditis,,http://www.kegg.jp/kegg-bin/show_pathway?hsa05416
9397,,8285,KEGG,path:hsa05412,Arrhythmogenic right ventricular cardiomyopathy (ARVC),,http://www.kegg.jp/kegg-bin/show_pathway?hsa05412
14081,,8285,KEGG,path:hsa05410,Hypertrophic cardiomyopathy (HCM),,http://www.kegg.jp/kegg-bin/show_pathway?hsa05410
185673,,8285,WikiPathways,WP2118_r105534,Arrhythmogenic Right Ventricular Cardiomyopathy,,http://www.wikipathways.org/instance/WP2118_r105534
185675,,8285,WikiPathways,WP2118_r105534,Arrhythmogenic Right Ventricular Cardiomyopathy,,http://www.wikipathways.org/instance/WP2118_r105534
207136,,8285,WikiPathways,WP2911_r105863,miRNA targets in ECM and membrane receptors,,http://www.wikipathways.org/instance/WP2911_r105863
211409,,8285,WikiPathways,WP185_r105461,Integrin-mediated Cell Adhesion,,http://www.wikipathways.org/instance/WP185_r105461
266889,,8285,WikiPathways,WP3932_r105465,Focal Adhesion-PI3K-Akt-mTOR-signaling pathway,,http://www.wikipathways.org/instance/WP3932_r105465
275391,,8285,WikiPathways,WP3888_r105478,VEGFA-VEGFR2 Signaling Pathway,,http://www.wikipathways.org/instance/WP3888_r105478
282675,,8285,WikiPathways,WP4172_r105775,PI3K-Akt Signaling Pathway,,http://www.wikipathways.org/instance/WP4172_r105775
305932,,8285,WikiPathways,WP4298_r106151,Viral Acute Myocarditis,,http://www.wikipathways.org/instance/WP4298_r106151
323537,,8285,WikiPathways,WP4541_r103434,Hippo-Merlin Signaling Dysregulation,,http://www.wikipathways.org/instance/WP4541_r103434
326465,,8285,WikiPathways,WP4534_r103303,Mechanoregulation and pathology of YAP/TAZ via Hippo and non-Hippo mechanisms,,http://www.wikipathways.org/instance/WP4534_r103303
8866,,8290,KEGG,path:hsa05414,Dilated cardiomyopathy (DCM),,http://www.kegg.jp/kegg-bin/show_pathway?hsa05414
9133,,8290,KEGG,path:hsa05416,Viral myocarditis,,http://www.kegg.jp/kegg-bin/show_pathway?hsa05416
9399,,8290,KEGG,path:hsa05412,Arrhythmogenic right ventricular cardiomyopathy (ARVC),,http://www.kegg.jp/kegg-bin/show_pathway?hsa05412
14083,,8290,KEGG,path:hsa05410,Hypertrophic cardiomyopathy (HCM),,http://www.kegg.jp/kegg-bin/show_pathway?hsa05410
185680,,8290,WikiPathways,WP2118_r105534,Arrhythmogenic Right Ventricular Cardiomyopathy,,http://www.wikipathways.org/instance/WP2118_r105534
185682,,8290,WikiPathways,WP2118_r105534,Arrhythmogenic Right Ventricular Cardiomyopathy,,http://www.wikipathways.org/instance/WP2118_r105534
211434,,8290,WikiPathways,WP185_r105461,Integrin-mediated Cell Adhesion,,http://www.wikipathways.org/instance/WP185_r105461
266913,,8290,WikiPathways,WP3932_r105465,Focal Adhesion-PI3K-Akt-mTOR-signaling pathway,,http://www.wikipathways.org/instance/WP3932_r105465
282692,,8290,WikiPathways,WP4172_r105775,PI3K-Akt Signaling Pathway,,http://www.wikipathways.org/instance/WP4172_r105775
306013,,8290,WikiPathways,WP4298_r106151,Viral Acute Myocarditis,,http://www.wikipathways.org/instance/WP4298_r106151
323553,,8290,WikiPathways,WP4541_r103434,Hippo-Merlin Signaling Dysregulation,,http://www.wikipathways.org/instance/WP4541_r103434
326521,,8290,WikiPathways,WP4534_r103303,Mechanoregulation and pathology of YAP/TAZ via Hippo and non-Hippo mechanisms,,http://www.wikipathways.org/instance/WP4534_r103303
173883,,8327,WikiPathways,WP15_r105808,Selenium Micronutrient Network,,http://www.wikipathways.org/instance/WP15_r105808
173885,,8327,WikiPathways,WP15_r105808,Selenium Micronutrient Network,,http://www.wikipathways.org/instance/WP15_r105808
173887,,8327,WikiPathways,WP15_r105808,Selenium Micronutrient Network,,http://www.wikipathways.org/instance/WP15_r105808
173889,,8327,WikiPathways,WP15_r105808,Selenium Micronutrient Network,,http://www.wikipathways.org/instance/WP15_r105808
202426,,8327,WikiPathways,WP28_r106208,Selenium Metabolism and Selenoproteins,,http://www.wikipathways.org/instance/WP28_r106208
223626,,8327,WikiPathways,WP176_r106179,Folate Metabolism,,http://www.wikipathways.org/instance/WP176_r106179
223629,,8327,WikiPathways,WP176_r106179,Folate Metabolism,,http://www.wikipathways.org/instance/WP176_r106179
234049,,8327,WikiPathways,WP408_r105772,Oxidative Stress,,http://www.wikipathways.org/instance/WP408_r105772
246812,,8327,WikiPathways,WP1995_r88595,Effects of Nitric Oxide,,http://www.wikipathways.org/instance/WP1995_r88595
301715,,8327,WikiPathways,WP4224_r105796,Purine metabolism,,http://www.wikipathways.org/instance/WP4224_r105796
310983,,8327,WikiPathways,WP4507_r106144,Molybdenum cofactor (Moco) biosynthesis,,http://www.wikipathways.org/instance/WP4507_r106144
68713,,8639,Reactome,R-HSA-1640170,Cell Cycle,,http://www.reactome.org/content/detail/R-HSA-1640170
111725,,8639,Reactome,R-HSA-1500620,Meiosis,,http://www.reactome.org/content/detail/R-HSA-1500620
111843,,8639,Reactome,R-HSA-1221632,Meiotic synapsis,,http://www.reactome.org/content/detail/R-HSA-1221632
143049,,8639,Reactome,R-HSA-1474165,Reproduction,,http://www.reactome.org/content/detail/R-HSA-1474165
185394,,8639,WikiPathways,WP34_r105769,Ovarian Infertility Genes,,http://www.wikipathways.org/instance/WP34_r105769
185396,,8639,WikiPathways,WP34_r105769,Ovarian Infertility Genes,,http://www.wikipathways.org/instance/WP34_r105769
185401,,8639,WikiPathways,WP34_r105769,Ovarian Infertility Genes,,http://www.wikipathways.org/instance/WP34_r105769
189533,,8639,WikiPathways,WP4016_r101923,DNA IR-damage and cellular response via ATR,,http://www.wikipathways.org/instance/WP4016_r101923
190526,,8639,WikiPathways,WP710_r105500,DNA Damage Response (only ATM dependent),,http://www.wikipathways.org/instance/WP710_r105500
194733,,8639,WikiPathways,WP3878_r105871,ATM Signaling Network in Development and Disease ,,http://www.wikipathways.org/instance/WP3878_r105871
196254,,8639,WikiPathways,WP1530_r105862,miRNA Regulation of DNA Damage Response,,http://www.wikipathways.org/instance/WP1530_r105862
214770,,8639,WikiPathways,WP3657_r105614,Hematopoietic Stem Cell Gene Regulation by GABP alpha/beta Complex,,http://www.wikipathways.org/instance/WP3657_r105614
217566,,8639,WikiPathways,WP3959_r101991,DNA IR-Double Strand Breaks (DSBs) and cellular response via ATM,,http://www.wikipathways.org/instance/WP3959_r101991
221158,,8639,WikiPathways,WP2035_r101857,Follicle Stimulating Hormone (FSH) signaling pathway,,http://www.wikipathways.org/instance/WP2035_r101857
227820,,8639,WikiPathways,WP45_r105450,G1 to S cell cycle control,,http://www.wikipathways.org/instance/WP45_r105450
228191,,8639,WikiPathways,WP1971_r105629,Integrated Cancer Pathway,,http://www.wikipathways.org/instance/WP1971_r105629
228849,,8639,WikiPathways,WP117_r105603,"GPCRs, Other",,http://www.wikipathways.org/instance/WP117_r105603
230900,,8639,WikiPathways,WP2261_r105815,Signaling Pathways in Glioblastoma,,http://www.wikipathways.org/instance/WP2261_r105815
234927,,8639,WikiPathways,WP179_r105448,Cell Cycle,,http://www.wikipathways.org/instance/WP179_r105448
248106,,8639,WikiPathways,WP3651_r105781,Pathways Affected in Adenoid Cystic Carcinoma,,http://www.wikipathways.org/instance/WP3651_r105781
253313,,8639,WikiPathways,WP2942_r105565,DDX1 as a regulatory component of the Drosha microprocessor,,http://www.wikipathways.org/instance/WP2942_r105565
257390,,8639,WikiPathways,WP24_r106176,Peptide GPCRs,,http://www.wikipathways.org/instance/WP24_r106176
261357,,8639,WikiPathways,WP186_r105617,Homologous recombination,,http://www.wikipathways.org/instance/WP186_r105617
287180,,8639,WikiPathways,WP4262_r105490,Breast cancer pathway,,http://www.wikipathways.org/instance/WP4262_r105490
297808,,8639,WikiPathways,WP4312_r104287,Rett syndrome causing genes,,http://www.wikipathways.org/instance/WP4312_r104287
325404,,8639,WikiPathways,WP4535_r104294,Envelope proteins and their potential roles in EDMD physiopathology,,http://www.wikipathways.org/instance/WP4535_r104294
329796,,8639,WikiPathways,WP4656_r105130,Joubert Syndrome,,http://www.wikipathways.org/instance/WP4656_r105130
68712,,8767,Reactome,R-HSA-1640170,Cell Cycle,,http://www.reactome.org/content/detail/R-HSA-1640170
111724,,8767,Reactome,R-HSA-1500620,Meiosis,,http://www.reactome.org/content/detail/R-HSA-1500620
111842,,8767,Reactome,R-HSA-1221632,Meiotic synapsis,,http://www.reactome.org/content/detail/R-HSA-1221632
143048,,8767,Reactome,R-HSA-1474165,Reproduction,,http://www.reactome.org/content/detail/R-HSA-1474165
325403,,8767,WikiPathways,WP4535_r104294,Envelope proteins and their potential roles in EDMD physiopathology,,http://www.wikipathways.org/instance/WP4535_r104294
325406,,8767,WikiPathways,WP4535_r104294,Envelope proteins and their potential roles in EDMD physiopathology,,http://www.wikipathways.org/instance/WP4535_r104294
325465,,8767,WikiPathways,WP4535_r104294,Envelope proteins and their potential roles in EDMD physiopathology,,http://www.wikipathways.org/instance/WP4535_r104294
325483,,8767,WikiPathways,WP4535_r104294,Envelope proteins and their potential roles in EDMD physiopathology,,http://www.wikipathways.org/instance/WP4535_r104294
112407,,9123,Reactome,R-HSA-199991,Membrane Trafficking,,http://www.reactome.org/content/detail/R-HSA-199991
135595,,9123,Reactome,R-HSA-8876198,RAB GEFs exchange GTP for GDP on RABs,,http://www.reactome.org/content/detail/R-HSA-8876198
139754,,9123,Reactome,R-HSA-9007101,Rab regulation of trafficking,,http://www.reactome.org/content/detail/R-HSA-9007101
166631,,9123,Reactome,R-HSA-5653656,Vesicle-mediated transport,,http://www.reactome.org/content/detail/R-HSA-5653656
325126,,9123,WikiPathways,WP4536_r103330,Genes related to primary cilium development (based on CRISPR),,http://www.wikipathways.org/instance/WP4536_r103330
121920,,9140,Reactome,R-HSA-397014,Muscle contraction,,http://www.reactome.org/content/detail/R-HSA-397014
156734,,9140,Reactome,R-HSA-390522,Striated Muscle Contraction,,http://www.reactome.org/content/detail/R-HSA-390522
201710,,9140,WikiPathways,WP383_r105826,Striated Muscle Contraction Pathway,,http://www.wikipathways.org/instance/WP383_r105826
8865,,9488,KEGG,path:hsa05414,Dilated cardiomyopathy (DCM),,http://www.kegg.jp/kegg-bin/show_pathway?hsa05414
9132,,9488,KEGG,path:hsa05416,Viral myocarditis,,http://www.kegg.jp/kegg-bin/show_pathway?hsa05416
9398,,9488,KEGG,path:hsa05412,Arrhythmogenic right ventricular cardiomyopathy (ARVC),,http://www.kegg.jp/kegg-bin/show_pathway?hsa05412
14082,,9488,KEGG,path:hsa05410,Hypertrophic cardiomyopathy (HCM),,http://www.kegg.jp/kegg-bin/show_pathway?hsa05410
185683,,9488,WikiPathways,WP2118_r105534,Arrhythmogenic Right Ventricular Cardiomyopathy,,http://www.wikipathways.org/instance/WP2118_r105534
306015,,9488,WikiPathways,WP4298_r106151,Viral Acute Myocarditis,,http://www.wikipathways.org/instance/WP4298_r106151
8863,,9491,KEGG,path:hsa05414,Dilated cardiomyopathy (DCM),,http://www.kegg.jp/kegg-bin/show_pathway?hsa05414
9130,,9491,KEGG,path:hsa05416,Viral myocarditis,,http://www.kegg.jp/kegg-bin/show_pathway?hsa05416
9396,,9491,KEGG,path:hsa05412,Arrhythmogenic right ventricular cardiomyopathy (ARVC),,http://www.kegg.jp/kegg-bin/show_pathway?hsa05412
14080,,9491,KEGG,path:hsa05410,Hypertrophic cardiomyopathy (HCM),,http://www.kegg.jp/kegg-bin/show_pathway?hsa05410
185676,,9491,WikiPathways,WP2118_r105534,Arrhythmogenic Right Ventricular Cardiomyopathy,,http://www.wikipathways.org/instance/WP2118_r105534
185679,,9491,WikiPathways,WP2118_r105534,Arrhythmogenic Right Ventricular Cardiomyopathy,,http://www.wikipathways.org/instance/WP2118_r105534
207140,,9491,WikiPathways,WP2911_r105863,miRNA targets in ECM and membrane receptors,,http://www.wikipathways.org/instance/WP2911_r105863
211420,,9491,WikiPathways,WP185_r105461,Integrin-mediated Cell Adhesion,,http://www.wikipathways.org/instance/WP185_r105461
266895,,9491,WikiPathways,WP3932_r105465,Focal Adhesion-PI3K-Akt-mTOR-signaling pathway,,http://www.wikipathways.org/instance/WP3932_r105465
282683,,9491,WikiPathways,WP4172_r105775,PI3K-Akt Signaling Pathway,,http://www.wikipathways.org/instance/WP4172_r105775
306011,,9491,WikiPathways,WP4298_r106151,Viral Acute Myocarditis,,http://www.wikipathways.org/instance/WP4298_r106151
323546,,9491,WikiPathways,WP4541_r103434,Hippo-Merlin Signaling Dysregulation,,http://www.wikipathways.org/instance/WP4541_r103434
326513,,9491,WikiPathways,WP4534_r103303,Mechanoregulation and pathology of YAP/TAZ via Hippo and non-Hippo mechanisms,,http://www.wikipathways.org/instance/WP4534_r103303
573,,9963,UniProt,,Protein modification; protein glycosylation.,,
15707,,9963,KEGG,path:hsa00514,Other types of O-glycan biosynthesis,,http://www.kegg.jp/kegg-bin/show_pathway?hsa00514
15733,,9963,KEGG,path:hsa00515,Mannose type O-glycan biosynthesis,,http://www.kegg.jp/kegg-bin/show_pathway?hsa00515
20083,,9963,KEGG,path:hsa01100,Metabolic pathways,,http://www.kegg.jp/kegg-bin/show_pathway?hsa01100
78478,,9963,Reactome,R-HSA-5083633,"Defective POMT1 causes MDDGA1, MDDGB1 and MDDGC1",,http://www.reactome.org/content/detail/R-HSA-5083633
78481,,9963,Reactome,R-HSA-5083629,"Defective POMT2 causes MDDGA2, MDDGB2 and MDDGC2",,http://www.reactome.org/content/detail/R-HSA-5083629
81476,,9963,Reactome,R-HSA-1643685,Disease,,http://www.reactome.org/content/detail/R-HSA-1643685
81967,,9963,Reactome,R-HSA-3906995,Diseases associated with O-glycosylation of proteins,,http://www.reactome.org/content/detail/R-HSA-3906995
82283,,9963,Reactome,R-HSA-3781865,Diseases of glycosylation,,http://www.reactome.org/content/detail/R-HSA-3781865
118409,,9963,Reactome,R-HSA-392499,Metabolism of proteins,,http://www.reactome.org/content/detail/R-HSA-392499
126581,,9963,Reactome,R-HSA-5173105,O-linked glycosylation,,http://www.reactome.org/content/detail/R-HSA-5173105
133094,,9963,Reactome,R-HSA-597592,Post-translational protein modification,,http://www.reactome.org/content/detail/R-HSA-597592
575,,9992,UniProt,,Protein modification; protein glycosylation.,,
15734,,9992,KEGG,path:hsa00515,Mannose type O-glycan biosynthesis,,http://www.kegg.jp/kegg-bin/show_pathway?hsa00515
20547,,9992,KEGG,path:hsa01100,Metabolic pathways,,http://www.kegg.jp/kegg-bin/show_pathway?hsa01100
78475,,9992,Reactome,R-HSA-5083628,"Defective POMGNT1 causes MDDGA3, MDDGB3 and MDDGC3",,http://www.reactome.org/content/detail/R-HSA-5083628
81474,,9992,Reactome,R-HSA-1643685,Disease,,http://www.reactome.org/content/detail/R-HSA-1643685
81965,,9992,Reactome,R-HSA-3906995,Diseases associated with O-glycosylation of proteins,,http://www.reactome.org/content/detail/R-HSA-3906995
82281,,9992,Reactome,R-HSA-3781865,Diseases of glycosylation,,http://www.reactome.org/content/detail/R-HSA-3781865
118405,,9992,Reactome,R-HSA-392499,Metabolism of proteins,,http://www.reactome.org/content/detail/R-HSA-392499
126577,,9992,Reactome,R-HSA-5173105,O-linked glycosylation,,http://www.reactome.org/content/detail/R-HSA-5173105
133090,,9992,Reactome,R-HSA-597592,Post-translational protein modification,,http://www.reactome.org/content/detail/R-HSA-597592
633,,10554,UniProt,,Protein modification; protein glycosylation.,,
15710,,10554,KEGG,path:hsa00514,Other types of O-glycan biosynthesis,,http://www.kegg.jp/kegg-bin/show_pathway?hsa00514
133922,,10554,Reactome,R-HSA-1912422,Pre-NOTCH Expression and Processing,,http://www.reactome.org/content/detail/R-HSA-1912422
133964,,10554,Reactome,R-HSA-1912399,Pre-NOTCH Processing in the Endoplasmic Reticulum,,http://www.reactome.org/content/detail/R-HSA-1912399
148937,,10554,Reactome,R-HSA-162582,Signal Transduction,,http://www.reactome.org/content/detail/R-HSA-162582
152932,,10554,Reactome,R-HSA-157118,Signaling by NOTCH,,http://www.reactome.org/content/detail/R-HSA-157118
1420,,11193,KEGG,path:hsa04151,PI3K-Akt signaling pathway,,http://www.kegg.jp/kegg-bin/show_pathway?hsa04151
3023,,11193,KEGG,path:hsa04512,ECM-receptor interaction,,http://www.kegg.jp/kegg-bin/show_pathway?hsa04512
3290,,11193,KEGG,path:hsa04510,Focal adhesion,,http://www.kegg.jp/kegg-bin/show_pathway?hsa04510
8843,,11193,KEGG,path:hsa05414,Dilated cardiomyopathy (DCM),,http://www.kegg.jp/kegg-bin/show_pathway?hsa05414
9119,,11193,KEGG,path:hsa05416,Viral myocarditis,,http://www.kegg.jp/kegg-bin/show_pathway?hsa05416
9383,,11193,KEGG,path:hsa05412,Arrhythmogenic right ventricular cardiomyopathy (ARVC),,http://www.kegg.jp/kegg-bin/show_pathway?hsa05412
10173,,11193,KEGG,path:hsa05222,Small cell lung cancer,,http://www.kegg.jp/kegg-bin/show_pathway?hsa05222
14057,,11193,KEGG,path:hsa05410,Hypertrophic cardiomyopathy (HCM),,http://www.kegg.jp/kegg-bin/show_pathway?hsa05410
14335,,11193,KEGG,path:hsa05146,Amoebiasis,,http://www.kegg.jp/kegg-bin/show_pathway?hsa05146
23825,,11193,KEGG,path:hsa05145,Toxoplasmosis,,http://www.kegg.jp/kegg-bin/show_pathway?hsa05145
27023,,11193,KEGG,path:hsa05200,Pathways in cancer,,http://www.kegg.jp/kegg-bin/show_pathway?hsa05200
27492,,11193,KEGG,path:hsa05165,Human papillomavirus infection,,http://www.kegg.jp/kegg-bin/show_pathway?hsa05165
35611,,11193,PathwayCommons: panther,,Integrin signalling pathway,,http://apps.pathwaycommons.org/pathways?uri=http%3A%2F%2Fidentifiers.org%2Fpanther.pathway%2FP00034
39684,,11193,PathwayCommons: pid,,Beta1 integrin cell surface interactions,,http://apps.pathwaycommons.org/pathways?uri=http%3A%2F%2Fpathwaycommons.org%2Fpc11%2FPathway_10f0f96341b68cece9ba6646e2222c56
48069,,11193,PathwayCommons: netpath,,Alpha6Beta4Integrin,,http://apps.pathwaycommons.org/pathways?uri=http%3A%2F%2Fpathwaycommons.org%2Fpc11%2FPathway_73c04fb8096df170fc101067f5102548
48923,,11193,PathwayCommons: pid,,Alpha6 beta4 integrin-ligand interactions,,http://apps.pathwaycommons.org/pathways?uri=http%3A%2F%2Fpathwaycommons.org%2Fpc11%2FPathway_7f047bf90da5fa9919ce4be79cd6e8bc
54133,,11193,PathwayCommons: pid,,a6b1 and a6b4 Integrin signaling,,http://apps.pathwaycommons.org/pathways?uri=http%3A%2F%2Fpathwaycommons.org%2Fpc11%2FPathway_cb5d9b03bbadcc9fc930061b191d74ee
83751,,11193,Reactome,R-HSA-3000178,ECM proteoglycans,,http://www.reactome.org/content/detail/R-HSA-3000178
85967,,11193,Reactome,R-HSA-1474244,Extracellular matrix organization,,http://www.reactome.org/content/detail/R-HSA-1474244
109400,,11193,Reactome,R-HSA-3000157,Laminin interactions,,http://www.reactome.org/content/detail/R-HSA-3000157
111151,,11193,Reactome,R-HSA-8874081,MET activates PTK2 signaling,,http://www.reactome.org/content/detail/R-HSA-8874081
111209,,11193,Reactome,R-HSA-8875878,MET promotes cell motility,,http://www.reactome.org/content/detail/R-HSA-8875878
125431,,11193,Reactome,R-HSA-3000171,Non-integrin membrane-ECM interactions,,http://www.reactome.org/content/detail/R-HSA-3000171
148115,,11193,Reactome,R-HSA-162582,Signal Transduction,,http://www.reactome.org/content/detail/R-HSA-162582
152738,,11193,Reactome,R-HSA-6806834,Signaling by MET,,http://www.reactome.org/content/detail/R-HSA-6806834
154571,,11193,Reactome,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,,http://www.reactome.org/content/detail/R-HSA-9006934
176446,,11193,WikiPathways,WP306_r105598,Focal Adhesion,,http://www.wikipathways.org/instance/WP306_r105598
185768,,11193,WikiPathways,WP2118_r105534,Arrhythmogenic Right Ventricular Cardiomyopathy,,http://www.wikipathways.org/instance/WP2118_r105534
192678,,11193,WikiPathways,WP244_r85199,Alpha 6 Beta 4 signaling pathway,,http://www.wikipathways.org/instance/WP244_r85199
267508,,11193,WikiPathways,WP3932_r105465,Focal Adhesion-PI3K-Akt-mTOR-signaling pathway,,http://www.wikipathways.org/instance/WP3932_r105465
283644,,11193,WikiPathways,WP4172_r105775,PI3K-Akt Signaling Pathway,,http://www.wikipathways.org/instance/WP4172_r105775
306787,,11193,WikiPathways,WP4298_r106151,Viral Acute Myocarditis,,http://www.wikipathways.org/instance/WP4298_r106151
329695,,11193,WikiPathways,WP4658_r105318,Small cell lung cancer,,http://www.wikipathways.org/instance/WP4658_r105318
35687,,11901,PathwayCommons: panther,,Integrin signalling pathway,,http://apps.pathwaycommons.org/pathways?uri=http%3A%2F%2Fidentifiers.org%2Fpanther.pathway%2FP00034
41702,,11901,PathwayCommons: pid,,Integrin-linked kinase signaling,,http://apps.pathwaycommons.org/pathways?uri=http%3A%2F%2Fpathwaycommons.org%2Fpc11%2FPathway_2b429898c1df6a17e6989aae6ba99c34
69684,,11901,Reactome,R-HSA-446728,Cell junction organization,,http://www.reactome.org/content/detail/R-HSA-446728
69996,,11901,Reactome,R-HSA-1500931,Cell-Cell communication,,http://www.reactome.org/content/detail/R-HSA-1500931
70112,,11901,Reactome,R-HSA-446353,Cell-extracellular matrix interactions,,http://www.reactome.org/content/detail/R-HSA-446353
8844,,12022,KEGG,path:hsa05414,Dilated cardiomyopathy (DCM),,http://www.kegg.jp/kegg-bin/show_pathway?hsa05414
9384,,12022,KEGG,path:hsa05412,Arrhythmogenic right ventricular cardiomyopathy (ARVC),,http://www.kegg.jp/kegg-bin/show_pathway?hsa05412
14058,,12022,KEGG,path:hsa05410,Hypertrophic cardiomyopathy (HCM),,http://www.kegg.jp/kegg-bin/show_pathway?hsa05410
29205,,12022,KEGG,path:hsa04210,Apoptosis,,http://www.kegg.jp/kegg-bin/show_pathway?hsa04210
34649,,12022,PathwayCommons: panther,,FAS signaling pathway,,http://apps.pathwaycommons.org/pathways?uri=http%3A%2F%2Fidentifiers.org%2Fpanther.pathway%2FP00020
52292,,12022,PathwayCommons: pid,,Caspase Cascade in Apoptosis,,http://apps.pathwaycommons.org/pathways?uri=http%3A%2F%2Fpathwaycommons.org%2Fpc11%2FPathway_b30a617b4255754878fce152d26a45b2
63351,,12022,Reactome,R-HSA-109581,Apoptosis,,http://www.reactome.org/content/detail/R-HSA-109581
63504,,12022,Reactome,R-HSA-111465,Apoptotic cleavage of cellular proteins,,http://www.reactome.org/content/detail/R-HSA-111465
63555,,12022,Reactome,R-HSA-75153,Apoptotic execution phase,,http://www.reactome.org/content/detail/R-HSA-75153
66270,,12022,Reactome,R-HSA-352238,Breakdown of the nuclear lamina,,http://www.reactome.org/content/detail/R-HSA-352238
68433,,12022,Reactome,R-HSA-1640170,Cell Cycle,,http://www.reactome.org/content/detail/R-HSA-1640170
69277,,12022,Reactome,R-HSA-69278,"Cell Cycle, Mitotic",,http://www.reactome.org/content/detail/R-HSA-69278
79139,,12022,Reactome,R-HSA-4419969,Depolymerisation of the Nuclear Lamina,,http://www.reactome.org/content/detail/R-HSA-4419969
79295,,12022,Reactome,R-HSA-8862803,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,,http://www.reactome.org/content/detail/R-HSA-8862803
81286,,12022,Reactome,R-HSA-1643685,Disease,,http://www.reactome.org/content/detail/R-HSA-1643685
82586,,12022,Reactome,R-HSA-5663202,Diseases of signal transduction,,http://www.reactome.org/content/detail/R-HSA-5663202
100467,,12022,Reactome,R-HSA-381070,IRE1alpha activates chaperones,,http://www.reactome.org/content/detail/R-HSA-381070
104357,,12022,Reactome,R-HSA-2995383,Initiation of Nuclear Envelope Reformation,,http://www.reactome.org/content/detail/R-HSA-2995383
110088,,12022,Reactome,R-HSA-68886,M Phase,,http://www.reactome.org/content/detail/R-HSA-68886
111688,,12022,Reactome,R-HSA-1500620,Meiosis,,http://www.reactome.org/content/detail/R-HSA-1500620
111823,,12022,Reactome,R-HSA-1221632,Meiotic synapsis,,http://www.reactome.org/content/detail/R-HSA-1221632
118030,,12022,Reactome,R-HSA-392499,Metabolism of proteins,,http://www.reactome.org/content/detail/R-HSA-392499
120621,,12022,Reactome,R-HSA-68882,Mitotic Anaphase,,http://www.reactome.org/content/detail/R-HSA-68882
121142,,12022,Reactome,R-HSA-2555396,Mitotic Metaphase and Anaphase,,http://www.reactome.org/content/detail/R-HSA-2555396
121491,,12022,Reactome,R-HSA-68875,Mitotic Prophase,,http://www.reactome.org/content/detail/R-HSA-68875
124047,,12022,Reactome,R-HSA-8863678,Neurodegenerative Diseases,,http://www.reactome.org/content/detail/R-HSA-8863678
125909,,12022,Reactome,R-HSA-2980766,Nuclear Envelope Breakdown,,http://www.reactome.org/content/detail/R-HSA-2980766
125958,,12022,Reactome,R-HSA-2995410,Nuclear Envelope Reassembly,,http://www.reactome.org/content/detail/R-HSA-2995410
127197,,12022,Reactome,R-HSA-6802957,Oncogenic MAPK signaling,,http://www.reactome.org/content/detail/R-HSA-6802957
134641,,12022,Reactome,R-HSA-5357801,Programmed Cell Death,,http://www.reactome.org/content/detail/R-HSA-5357801
143010,,12022,Reactome,R-HSA-1474165,Reproduction,,http://www.reactome.org/content/detail/R-HSA-1474165
149849,,12022,Reactome,R-HSA-6802952,Signaling by BRAF and RAF fusions,,http://www.reactome.org/content/detail/R-HSA-6802952
165630,,12022,Reactome,R-HSA-381119,Unfolded Protein Response (UPR),,http://www.reactome.org/content/detail/R-HSA-381119
167296,,12022,Reactome,R-HSA-381038,XBP1(S) activates chaperone genes,,http://www.reactome.org/content/detail/R-HSA-381038
